/tmp/nxd_model/token_generation_model/_tp0_bk2/model.MODULE_3959d2709049658559be+75027380.neff	300371511860	117414058394	182957453466	117032349502	61490640732	58349417475	78811
/tmp/nxd_model/token_generation_model/_tp0_bk1/model.MODULE_dfb0fb186efc2c5563ce+9abdcef6.neff	81450421038	31811322362	49639098676	31710165636	16691341390	15807033946	21528
/tmp/nxd_model/token_generation_model/_tp0_bk0/model.MODULE_07fed5e7edc5b8cae27b+3118cd25.neff	68133867542	26619079596	41514787946	26536598459	13962418506	13222671275	18168
/tmp/nxd_model/context_encoding_model/_tp0_bk0/model.MODULE_33fa6c866e296f0e2610+835fa4e2.neff	24582399874	9823619979	14758779895	9821622830	4921347390	4911225929	192
